CustomerID,CustomerName,Country,Segment,Region,JoinDate
11842,Alexander Walker,Germany,Home Office,Europe,2019-12-02
11843,Richard Watson,Mexico,Home Office,West,2015-12-17
11844,Linda Jones,Singapore,Corporate,Americas,2022-10-11
11845,William Taylor,France,Corporate,West,2018-05-19
11846,Arthur Watson,Brazil,Consumer,West,2022-08-07
11847,Linda Bailey,France,Corporate,Americas,2019-04-12
11848,Jeffrey Gonzalez,Denmark,Corporate,East,2021-09-21
11849,Louis Richardson,United Kingdom,Corporate,South,2020-03-16
11850,Gary Richardson,Denmark,Consumer,North,2022-04-20
11851,Bobby Brown,Mexico,Home Office,North,2021-08-04
11852,Matthew Wilson,Spain,Consumer,Europe,2022-12-31
11853,William Ramos,Belgium,Home Office,East,2022-02-23
11854,Gregory Allen,South Korea,Corporate,South,2023-02-16
11855,Carl Cruz,Netherlands,Consumer,East,2023-12-09
11856,Jennifer Davis,Italy,Corporate,Europe,2019-11-21
11857,Gregory Wood,South Korea,Corporate,Europe,2021-01-25
11858,Christopher Jackson,India,Corporate,Europe,2018-11-05
11859,Sharon Mitchell,United Kingdom,Home Office,Europe,2022-05-17
11860,Bobby Jackson,France,Consumer,Europe,2021-04-10
11861,Michael Diaz,South Korea,Consumer,East,2022-03-08
11862,Betty Rodriguez,Japan,Consumer,APAC,2020-05-02
11863,Harold Ruiz,Mexico,Home Office,APAC,2018-09-18
11864,Douglas Reed,Japan,Home Office,North,2019-09-11
11865,Kevin Lee,Spain,Corporate,Americas,2015-06-22
11866,Benjamin Lewis,United Kingdom,Home Office,East,2022-10-10
11867,Sandra Reyes,Denmark,Consumer,East,2020-05-23
11868,Kevin Patel,Singapore,Consumer,South,2017-01-24
11869,James Campbell,United Kingdom,Consumer,North,2015-05-03
11870,Tyler Anderson,Italy,Corporate,South,2017-03-07
11871,Wayne Howard,South Korea,Consumer,West,2017-03-26
11872,Betty Torres,Netherlands,Consumer,North,2023-01-23
11873,Daniel Baker,Norway,Consumer,East,2017-03-13
11874,John Thompson,Canada,Consumer,West,2022-08-06
11875,Sarah Carter,Spain,Corporate,East,2018-06-03
11876,Stephen Walker,South Korea,Corporate,APAC,2016-12-02
11877,Patrick Richardson,Brazil,Home Office,West,2016-04-30
11878,Christopher Taylor,Belgium,Consumer,Europe,2019-03-30
11879,Harold Mitchell,Japan,Home Office,South,2022-02-18
11880,Donna Garcia,Denmark,Home Office,East,2021-01-02
11881,Sharon Martin,Japan,Consumer,West,2022-01-22
11882,Ruth Taylor,China,Home Office,South,2017-05-07
11883,David Stewart,Denmark,Consumer,East,2020-09-14
11884,Timothy Long,China,Corporate,South,2020-10-26
11885,Larry Thompson,Japan,Home Office,North,2020-11-22
11886,Harold Morris,India,Corporate,North,2021-07-08
11887,Jeffrey Brooks,Sweden,Home Office,West,2017-04-28
11888,Mark Sanchez,Mexico,Consumer,South,2017-06-14
11889,Michelle Diaz,Singapore,Home Office,East,2019-03-13
11890,Steven Peterson,Germany,Consumer,Americas,2015-12-11
11891,Sharon Cruz,China,Corporate,East,2021-07-19
11892,Jennifer Reyes,China,Home Office,North,2019-10-12
11893,Jonathan Reyes,Brazil,Corporate,North,2020-07-30
11894,Kenneth Wright,Singapore,Consumer,East,2019-12-15
11895,Sandra King,Germany,Corporate,West,2018-04-21
11896,Samuel Rogers,Norway,Home Office,West,2023-10-24
11897,Ruth Robinson,Spain,Consumer,West,2019-01-15
11898,Robert Cooper,Belgium,Corporate,East,2022-07-28
11899,Kevin Allen,United States,Home Office,Americas,2023-08-14
11900,Johnny Scott,Belgium,Home Office,Europe,2016-07-18
11901,Dennis King,United Kingdom,Corporate,North,2018-11-20
11902,Jeffrey Phillips,Sweden,Home Office,West,2020-04-17
11903,Eugene Rogers,Italy,Corporate,East,2017-07-18
11904,Anthony Stewart,Australia,Home Office,Europe,2023-10-25
11905,Jerry Long,Mexico,Home Office,Americas,2020-03-04
11906,Brian Hernandez,Japan,Consumer,South,2023-08-21
11907,Jacob Clark,Mexico,Corporate,Americas,2021-04-06
11908,Patricia Mitchell,Italy,Home Office,Americas,2016-06-09
11909,Michelle Patel,United Kingdom,Corporate,Americas,2022-05-22
11910,Deborah Baker,Australia,Corporate,South,2022-09-09
11911,Jeffrey Ross,Norway,Corporate,North,2021-08-01
11912,John Reed,France,Consumer,East,2018-09-14
11913,Aaron Watson,Denmark,Home Office,Europe,2019-05-21
11914,Ronald Clark,Singapore,Consumer,Europe,2019-05-02
11915,Matthew Stewart,Spain,Corporate,Europe,2020-01-24
11916,Ralph Hill,Germany,Consumer,West,2022-07-27
11917,Jerry Thompson,France,Home Office,Europe,2020-06-24
11918,Patricia White,Belgium,Consumer,South,2018-03-08
11919,Anthony Robinson,United States,Home Office,Europe,2015-10-14
11920,Stephen Davis,South Korea,Home Office,West,2016-12-04
11921,Laura Evans,Singapore,Consumer,West,2016-06-12
11922,Jack Turner,India,Home Office,West,2019-05-13
11923,Anthony Taylor,Belgium,Corporate,South,2022-12-16
11924,Philip Stewart,Netherlands,Home Office,Europe,2018-06-25
11925,Peter Sanchez,China,Home Office,APAC,2020-02-23
11926,Ruth Sanchez,United Kingdom,Consumer,South,2015-09-20
11927,Jeffrey Cox,Australia,Home Office,North,2021-05-20
11928,Brandon Collins,Mexico,Home Office,West,2023-04-08
11929,Barbara Torres,Mexico,Corporate,APAC,2022-12-24
11930,Joshua Gomez,Denmark,Consumer,South,2017-10-17
11931,Daniel Richardson,Brazil,Corporate,South,2022-05-23
11932,Lisa Hughes,Sweden,Consumer,South,2022-11-01
11933,Jennifer Walker,Netherlands,Corporate,APAC,2021-01-11
11934,Sharon Bennett,Germany,Home Office,APAC,2023-02-06
11935,Helen Murphy,Brazil,Home Office,West,2019-02-19
11936,Elizabeth Long,Spain,Home Office,Americas,2023-09-28
11937,Laura Evans,Mexico,Consumer,North,2017-04-29
11938,Samuel Garcia,Mexico,Consumer,West,2022-03-01
11939,Harold Gray,Mexico,Corporate,North,2023-05-14
11940,Jeffrey Harris,Singapore,Consumer,West,2017-10-23
11941,Joseph Price,Italy,Corporate,APAC,2023-05-25
11942,Larry Morales,Mexico,Consumer,West,2021-02-24
11943,Louis Young,Mexico,Consumer,South,2018-02-17
11944,Charles Perez,United Kingdom,Home Office,West,2016-12-26
11945,Sharon Thomas,Norway,Home Office,South,2016-11-20
11946,Elizabeth Bennett,United Kingdom,Home Office,North,2016-09-20
11947,Eric Rivera,Netherlands,Consumer,APAC,2015-05-22
11948,Bobby Morgan,Belgium,Corporate,APAC,2015-07-15
11949,Ralph Gutierrez,Spain,Corporate,APAC,2018-06-16
11950,Eric Miller,Denmark,Consumer,West,2023-08-30
11951,Ronald Foster,Belgium,Consumer,North,2017-09-04
11952,Betty Lopez,United Kingdom,Corporate,West,2015-03-01
11953,Brian Harris,Germany,Consumer,West,2023-12-09
11954,Philip Perez,Netherlands,Consumer,South,2020-09-30
11955,Susan Adams,Japan,Home Office,APAC,2017-02-15
11956,Carl Clark,Norway,Corporate,South,2016-05-09
11957,Sandra Ramirez,Spain,Corporate,North,2016-12-12
11958,Mary Phillips,Japan,Consumer,South,2017-05-21
11959,Stephen Lewis,Germany,Home Office,Americas,2018-02-14
11960,Eugene Richardson,South Korea,Consumer,West,2017-06-14
11961,Ryan Hill,Denmark,Corporate,West,2022-12-28
11962,Jack Reed,Netherlands,Corporate,West,2021-09-23
11963,Laura Watson,Singapore,Home Office,Americas,2022-10-12
11964,Sarah Nelson,Netherlands,Home Office,Americas,2022-09-17
11965,Kenneth Bennett,India,Consumer,North,2015-03-14
11966,Noah Howard,Mexico,Corporate,Europe,2022-03-08
11967,Sandra Cook,Sweden,Home Office,West,2017-08-10
11968,John Ward,Spain,Corporate,East,2023-04-11
11969,Gary Long,Australia,Home Office,West,2015-09-03
11970,Sarah Mitchell,India,Corporate,East,2016-09-13
11971,Ronald Clark,France,Consumer,APAC,2021-09-15
11972,Eric Patel,Japan,Consumer,North,2018-07-24
11973,Roy Ross,France,Home Office,Americas,2019-08-27
11974,Roy Torres,United Kingdom,Consumer,Americas,2023-03-21
11975,Kevin Baker,Australia,Consumer,Europe,2015-08-10
11976,Philip Young,Australia,Home Office,Americas,2019-04-12
11977,Alexander Adams,Netherlands,Corporate,APAC,2015-01-25
11978,William Morales,Germany,Consumer,West,2022-02-11
11979,Christopher Clark,Italy,Consumer,East,2021-08-24
11980,Jerry Clark,Australia,Home Office,West,2019-10-12
11981,Larry Flores,Netherlands,Home Office,East,2017-09-30
11982,Gary Thompson,Denmark,Consumer,North,2018-03-14
11983,Henry Edwards,Belgium,Corporate,Americas,2023-10-06
11984,Scott Hernandez,South Korea,Corporate,South,2016-11-18
11985,Justin Cruz,Brazil,Home Office,Europe,2023-03-30
11986,Nicholas Ross,Italy,Corporate,West,2023-07-18
11987,Ronald Diaz,Germany,Corporate,Europe,2021-01-09
11988,Karen Peterson,Netherlands,Corporate,South,2020-03-14
11989,Michelle Collins,United States,Corporate,Europe,2021-10-18
11990,Scott Martinez,Japan,Consumer,APAC,2020-04-06
11991,Betty Martin,Belgium,Consumer,West,2020-08-12
11992,Dorothy Morales,Singapore,Corporate,South,2023-04-29
11993,Dorothy Roberts,India,Corporate,APAC,2021-08-06
11994,Elizabeth Evans,France,Consumer,South,2021-05-05
11995,Charles Harris,Brazil,Corporate,Americas,2023-06-06
11996,George Rogers,India,Home Office,APAC,2019-02-17
11997,Linda Wood,Singapore,Corporate,APAC,2017-10-07
11998,Donna Morris,France,Corporate,APAC,2022-12-04
11999,Bobby Brown,Italy,Corporate,Europe,2020-02-09
12000,Johnny Jackson,Canada,Consumer,Europe,2021-06-26
